customer_id,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state,geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state,city_match,state_match
bdb9d5db5b15a0ad9863f05918543c48,f15ad971bc3aa6e488f5079135731170,70680,brasilia,df,70680,-15.785799316169744,-47.91757453421891,brasília,df,False,True
8162c84c0c0b52ba588177cc17e384f0,46276637ad6a208abe2d21eac707c73a,62898,dourado,ce,,,,,,False,False
630faf8ff0f9e9c6fd9c6033a9f94d95,44cac02e3604fee74faa1eaa90d94882,37925,piumhii,mg,37925,-20.469549898219025,-45.96099284289125,piumhi,mg,False,True
f796cc9e19019673220efa160fe7e610,a357e6da35420f660db00199a9062bb6,71928,brasilia,df,71928,-15.845635190858065,-48.031713728553214,brasília,df,False,True
8fbc83a81b0932d879c867a675080329,0fad0193123898cfc5bd4cf1e387ca97,71698,brasilia,df,,,,,,False,False
c348e5bd22ca24a447a221536c71d8b3,efe7f5948537f8e56c2c6b665cad9a34,12770,pinheiros,sp,,,,,,False,False
46a12f26b4e591ecaf6b86f5f5e2fdbf,53b04b58196d2bbac540a4faa5038406,28175,travessao,rj,28175,-22.147109150072314,-42.08524973410263,campos dos goytacazes,rj,False,True
cf818420383856a129134f5f8343f7b8,795c495a65f983b242fb01bd507977c5,72338,brasilia,df,,,,,,False,False
b8a0bddc4a62992acbf7ba801e980c98,0d78d100c97e5e0723d862a95ca0dc84,37925,piumhii,mg,37925,-20.469549898219025,-45.96099284289125,piumhi,mg,False,True
712b75336797a9b64ca4ebdad576add6,da9731584b5894c687262f350ac86bec,71931,brasilia,df,71931,-15.8369274464868,-48.0394269535645,brasília,df,False,True
67f3e907dce402e696b15f9308ff22ed,6f232f2f5c7f33b7bd9d794d2afacadd,68629,paragominas,pa,,,,,,False,False
aca9f3d4889f7141d94840387c9e3d5a,039a597bb045646b899477a8480bdd93,13453,santa barbara d oeste,sp,13453,-22.735068392989923,-47.398666112589645,santa barbara d'oeste,sp,False,True
72f4681642ad6cbcfcb011920336f1d7,e03d7002d4845a2d2e38d8b89305bb0f,15903,guariroba,sp,15903,-21.44830590538028,-48.57495884443414,taquaritinga,sp,False,True
f426f7ed3c61efa620bccd04c6265bc5,d1bc91f70ded61a38888cd8255d1ecaa,71928,brasilia,df,71928,-15.845635190858065,-48.031713728553214,brasília,df,False,True
f792e419335df11d82c32efcfb09c51b,c04c085b8e7573ba87b9ae1968d0985e,28530,sao sebastiao do paraiba,rj,,,,,,False,False
a73fa1e059154a6fa8c7e419b5bd0936,c40b4a21d854ab194280dadc8998061f,71939,taguatinga,df,71939,-15.822816784210993,-47.956252862233896,brasilia,df,False,True
78a11bb1fa72f556996b9a5b9bcd0629,e7536f62a200b415edd9491ac12a17fa,55863,siriji,pe,,,,,,False,False
ec5f9c9dd3ff056f05411979267887a5,640ac18151727c99757e30b92253dbc0,05315,sao paulo,sp,05315,-23.53377546607728,-46.73134498872432,são paulo,sp,False,True
2ed1b5c01561bcf39cc2f1566a8ac9f1,ed05a1bbf9f8816af23fcc68084bb87d,06806,embu,sp,06806,-23.63594039597157,-46.838568199282456,embu das artes,sp,False,True
ff09fd7b29e7488a8d8a20badcd8befe,8c21dd8c37144807c601f99f2a209dfb,72587,brasilia,df,,,,,,False,False
